year,region,atc,gender,age_group,num_prescriptions,num_patients,per_1000,narcotic_class
2017,1,N05CF02,1,17,4306,957,"247,7",IV
2017,1,N06BA01,2,13,10,3,"0,18",II
2017,1,N06BA02,2,3,23,16,"0,36",II
2017,1,N07BC02,2,5,61,2,"0,91",II
2017,1,N07BC05,2,7,0,0,0,II
2017,1,N07BC51,2,6,131,18,"1,47",IV
2017,1,R05FB02,2,1,64,58,"0,9",III
2017,10,M03BA52,1,3,0,0,0,IV
2017,10,N01AH01,2,3,0,0,0,II
2017,10,N01AH02,3,12,0,0,0,II
2017,10,N01AH02,2,6,0,0,0,II
2017,10,N01AH02,2,16,0,0,0,II
2017,10,N01AH06,3,3,0,0,0,II
2017,10,N02AA01,3,99,7274,1308,"45,91",II
2017,10,N02AB03,3,11,183,15,"17,19",II
2017,10,N02AG04,3,15,0,0,0,II
2017,10,N02AX06,3,10,18,4,"1,74",II
2017,10,N05BA01,1,10,283,39,"52,43",IV
2017,10,N05BA05,3,4,0,0,0,IV
2017,10,N05BA06,2,99,401,57,"5,16",IV
2017,10,N05BA09,2,1,4,1,"0,96",IV
2017,10,N05CD02,2,10,36,6,"7,31",IV
2017,10,N05CD03,3,8,60,8,"6,89",II
2017,10,N05CM02,3,12,37,4,"4,02",V
2017,10,N06AX27,2,5,0,0,0,IV
2017,10,N07BC01,2,1,0,0,0,IV
2017,10,N07BC05,2,10,0,0,0,II
2017,12,A04AD10,2,18,0,0,0,II
2017,12,M03BA02,2,15,0,0,0,IV
2017,12,N01AF01,2,7,0,0,0,V
2017,12,N01AF01,1,15,0,0,0,V
2017,12,N01AX14,2,16,0,0,0,IV
2017,12,N02AB01,2,10,123,31,"2,87",II
2017,12,N02AB03,2,1,0,0,0,II
2017,12,N02AJ08,3,4,0,0,0,III
2017,12,N02AJ08,3,15,0,0,0,III
2017,12,N02AJ13,1,15,0,0,0,III
2017,12,N05BA04,1,8,1779,500,"41,12",IV
2017,12,N05BA04,2,13,7543,1715,"208,15",IV
2017,12,N05BA08,2,18,0,0,0,IV
2017,12,N05CD02,2,18,951,146,"41,64",IV
2017,12,N05CF02,2,8,3159,591,"75,4",IV
2017,12,N06BA11,2,3,0,0,0,II
2017,12,N07XX04,1,12,0,0,0,II
2017,12,N07XX04,2,12,0,0,0,II
2017,12,R05DA09,2,2,0,0,0,V
2017,12,R05FB02,1,16,25,21,"1,13",III
2017,13,N01AF01,1,5,0,0,0,V
2017,13,N01AH06,2,12,0,0,0,II
2017,13,N01AH51,2,13,0,0,0,II
2017,13,N02AA59,2,16,0,0,0,III
2017,13,N02AB01,1,99,149,33,"0,93",II
2017,13,N02AB01,1,5,0,0,0,II
2017,13,N02AB03,1,3,0,0,0,II
2017,13,N02AG01,2,8,116,58,"12,87",II
2017,13,N02BF02,3,4,21,5,"1,19",V
2017,13,N03AA02,3,18,12,3,"1,31",IV
2017,13,N05BA05,3,18,0,0,0,IV
2017,13,N05CC01,3,1,0,0,0,V
2017,13,N05CD02,3,16,125,29,"10,06",IV
2017,13,N05CD03,3,3,0,0,0,II
2017,13,N06AX27,2,7,0,0,0,IV
2017,13,N06BA12,1,5,514,99,"51,03",II
2017,13,N07BC02,1,4,0,0,0,II
2017,13,N07BC51,1,7,13,4,"1,45",IV
2017,13,N07XX04,1,7,0,0,0,II
2017,13,R05FB02,3,7,1,1,"0,06",III
2017,14,A07DA01,3,9,0,0,0,II
2017,14,N01AH51,1,17,0,0,0,II
2017,14,N01AX14,2,12,0,0,0,IV
2017,14,N02AA01,2,10,830,112,"15,38",II
2017,14,N02AE01,2,11,518,99,"9,43",IV
2017,14,N02AJ06,1,3,25,20,"0,53",III
2017,14,N02AJ09,3,4,12,3,"0,14",III
2017,14,N02AX02,2,10,5720,1107,"105,99",III
2017,14,N02BG10,1,16,2,1,"0,07",II
2017,14,N05BA05,2,6,0,0,0,IV
2017,14,N05BA06,2,9,259,34,"4,91",IV
2017,14,N05BA09,2,4,83,15,"1,96",IV
2017,14,N05BA12,1,11,3188,261,"56,21",IV
2017,14,N05CC01,3,9,0,0,0,V
2017,14,N05CD02,1,10,428,33,"7,73",IV
2017,14,N05CM02,2,7,77,5,"1,44",V
2017,14,N06BA02,1,12,326,29,"6,63",II
2017,14,N06BA11,1,9,0,0,0,II
2017,14,N07BC05,2,7,0,0,0,II
2017,14,R05DA09,2,1,0,0,0,V
2017,17,A04AD10,3,18,0,0,0,II
2017,17,M03BA02,3,7,0,0,0,IV
2017,17,N01AF01,2,10,0,0,0,V
2017,17,N01AH51,2,99,0,0,0,II
2017,17,N02AA01,2,9,56,27,"6,9",II
2017,17,N02AA05,1,99,18698,4707,"133,27",II
2017,17,N02AA55,2,17,106,25,"21,04",II
2017,17,N02AA59,2,13,0,0,0,III
2017,17,N02AB01,3,99,200,57,"0,72",II
2017,17,N02AC04,2,5,0,0,0,III
2017,17,N02AG02,2,2,0,0,0,II
2017,17,N02AX02,2,16,461,108,"73,43",III
2017,17,N02AX06,1,13,4,1,"0,45",II
2017,17,N03AA02,3,1,6,3,"0,4",IV
2017,17,N05BA04,1,9,366,99,"43,79",IV
2017,17,N05BA09,2,15,0,0,0,IV
2017,17,N05BA12,1,1,0,0,0,IV
2017,17,N05CF01,1,4,24,13,"3,11",V
2017,17,N06BA02,2,18,0,0,0,II
2017,17,N06BA04,2,13,248,12,"28,03",II
2017,18,A07DA02,2,16,0,0,0,II
2017,18,A07DA02,1,18,0,0,0,II
2017,18,M03BA52,2,15,0,0,0,IV
2017,18,N02AC54,1,18,0,0,0,III
2017,18,N02AE01,3,3,0,0,0,IV
2017,18,N02AG01,3,7,145,65,"8,36",II
2017,18,N02AG04,2,17,0,0,0,II
2017,18,N02AX06,3,3,0,0,0,II
2017,18,N02BF02,1,10,517,50,"53,06",V
2017,18,N05BA04,1,11,468,77,"47,8",IV
2017,18,N05BA04,3,2,0,0,0,IV
2017,18,N05CF02,1,8,284,67,"32,99",IV
2017,18,N06AX27,3,1,0,0,0,IV
2017,18,N06BA13,3,3,0,0,0,IV
2017,18,N07BC01,2,5,0,0,0,IV
2017,18,R05DA04,2,12,67,15,8,III
2017,18,R05DA20,2,3,50,42,"6,37",II
2017,18,R05FA02,1,99,5413,4509,"36,63",III
2017,18,R05FA02,3,12,1106,914,"65,63",III
2017,18,R05FB02,3,12,1,1,"0,06",III
2017,19,A04AD10,1,12,0,0,0,II
2017,19,A07DA01,2,5,0,0,0,II
2017,19,N01AF01,3,18,0,0,0,V
2017,19,N01AH01,1,17,0,0,0,II
2017,19,N01AH03,1,14,0,0,0,II
2017,19,N01AH51,3,18,0,0,0,II
2017,19,N02AA03,1,10,0,0,0,II
2017,19,N02AB02,3,9,5,1,"0,3",II
2017,19,N02AG02,2,11,4,3,"0,44",II
2017,19,N02AX02,1,13,761,166,"100,58",III
2017,19,N02BG10,2,99,0,0,0,II
2017,19,N03AA02,2,9,0,0,0,IV
2017,19,N03AX24,1,3,0,0,0,II
2017,19,N05BA02,2,1,0,0,0,IV
2017,19,N05BC01,3,6,0,0,0,IV
2017,19,N05CD02,2,3,0,0,0,IV
2017,19,N05CD05,2,13,0,0,0,IV
2017,19,N05CD08,2,11,0,0,0,IV
2017,19,N06BA12,3,9,468,51,"28,51",II
2017,19,N07XX59,1,5,0,0,0,V
2017,20,A07DA02,2,6,0,0,0,II
2017,20,A07DA02,1,18,2,1,"0,64",II
2017,20,M03BA02,2,3,0,0,0,IV
2017,20,N01AX03,2,99,0,0,0,IV
2017,20,N02AC04,2,14,0,0,0,III
2017,20,N02AG01,2,15,92,20,"10,03",II
2017,20,N02AG02,1,8,0,0,0,II
2017,20,N02AJ09,3,13,266,37,"14,31",III
2017,20,N05BA04,1,9,267,69,"31,73",IV
2017,20,N05BA04,3,16,5208,737,"428,92",IV
2017,20,N05BA09,3,5,13,3,"0,79",IV
2017,20,N05BA12,2,14,172,20,"17,65",IV
2017,20,N05BC01,1,10,0,0,0,IV
2017,20,N05CF02,2,12,1492,293,"168,34",IV
2017,20,N06BA04,3,9,1146,97,"69,72",II
2017,20,N07BC01,2,99,276,19,"1,96",IV
2017,20,N07BC51,3,17,0,0,0,IV
2017,20,N07BC51,2,5,0,0,0,IV
2017,20,R05DA04,3,5,6,5,"0,37",III
2017,20,R05DA09,3,4,0,0,0,V
2017,21,A08AA51,1,14,0,0,0,II
2017,21,N01AH01,3,14,0,0,0,II
2017,21,N01AX03,2,17,0,0,0,IV
2017,21,N02AB02,2,8,0,0,0,II
2017,21,N02AC04,1,4,0,0,0,III
2017,21,N02AJ09,2,16,63,7,"9,87",III
2017,21,N02AJ13,1,5,0,0,0,III
2017,21,N02AX01,1,2,0,0,0,II
2017,21,N02AX01,2,13,0,0,0,II
2017,21,N02BF02,1,2,0,0,0,V
2017,21,N02BG10,3,18,0,0,0,II
2017,21,N03AA02,1,16,32,3,"5,55",IV
2017,21,N05BA02,1,7,0,0,0,IV
2017,21,N05BA09,1,7,0,0,0,IV
2017,21,N05CD02,2,16,134,19,"20,99",IV
2017,21,N05CD05,2,18,0,0,0,IV
2017,21,N05CF02,2,8,496,105,"69,37",IV
2017,21,N05CM02,3,18,1403,199,"168,77",V
2017,21,N07XX04,1,3,0,0,0,II
2017,21,R05DA20,1,10,6,6,"0,64",II
2017,22,N01AH06,1,5,0,0,0,II
2017,22,N02AA55,2,12,192,56,"25,51",II
2017,22,N02AB01,1,16,4,3,"0,78",II
2017,22,N02AB02,2,17,0,0,0,II
2017,22,N02AB03,1,6,0,0,0,II
2017,22,N02AC04,1,15,0,0,0,III
2017,22,N02AC04,1,11,0,0,0,III
2017,22,N02AC54,2,3,0,0,0,III
2017,22,N02AG04,2,5,0,0,0,II
2017,22,N02AJ08,2,3,0,0,0,III
2017,22,N05BA01,3,99,9264,1609,"37,72",IV
2017,22,N05BA02,2,17,0,0,0,IV
2017,22,N05BA06,1,5,4,3,"0,53",IV
2017,22,N05BA08,1,14,0,0,0,IV
2017,22,N06BA04,1,17,0,0,0,II
2017,22,N06BA11,1,9,0,0,0,II
2017,22,N06BA12,2,13,6,1,"0,78",II
2017,22,R05DA04,2,17,38,14,"8,88",III
2017,22,R05FA02,2,15,493,418,"61,9",III
2017,22,R05FA02,2,8,293,259,"44,65",III
2017,23,A07DA02,3,6,3,2,"0,36",II
2017,23,A08AA51,1,14,0,0,0,II
2017,23,N02AA01,3,1,0,0,0,II
2017,23,N02AA03,1,1,0,0,0,II
2017,23,N02AA55,2,15,55,27,"13,98",II
2017,23,N02AB01,1,14,30,10,"6,84",II
2017,23,N02AB02,2,10,0,0,0,II
2017,23,N02AG01,1,8,10,9,"2,81",II
2017,23,N02AG01,1,13,48,20,"11,16",II
2017,23,N02AG04,1,1,0,0,0,II
2017,23,N02AX02,1,11,591,108,"135,05",III
2017,23,N02BG10,3,1,0,0,0,II
2017,23,N02CA72,1,2,0,0,0,IV
2017,23,N05BA02,2,18,0,0,0,IV
2017,23,N05BA02,1,16,0,0,0,IV
2017,23,N05BA04,2,8,154,48,"45,92",IV
2017,23,N05CM02,2,10,0,0,0,V
2017,23,N05CM02,1,6,0,0,0,V
2017,23,N06BA07,2,1,0,0,0,IV
2017,23,R05DA09,3,16,0,0,0,V
2017,24,A07DA02,3,5,0,0,0,II
2017,24,A08AA51,2,18,0,0,0,II
2017,24,N01AH03,2,6,0,0,0,II
2017,24,N02AA55,3,12,142,62,"9,05",II
2017,24,N02AB02,1,16,0,0,0,II
2017,24,N02AC04,1,6,0,0,0,III
2017,24,N02AG01,1,7,158,22,"18,23",II
2017,24,N02AJ08,1,7,0,0,0,III
2017,24,N02AJ13,1,11,0,0,0,III
2017,24,N02AX02,1,11,1091,212,"129,68",III
2017,24,N02AX06,1,3,0,0,0,II
2017,24,N05BA12,3,18,480,35,"67,93",IV
2017,24,N05CD08,2,2,25,15,"3,38",IV
2017,24,N05CF01,1,5,238,71,"22,96",V
2017,24,N05CF02,3,4,22,11,"1,57",IV
2017,24,N06BA13,2,3,0,0,0,IV
2017,24,N07BC01,1,6,94,4,"8,87",IV
2017,24,N07BC02,1,10,109,7,"13,36",II
2017,24,N07BC51,2,17,0,0,0,IV
2017,24,N07XX04,1,12,0,0,0,II
2017,25,A07DA01,1,9,0,0,0,II
2017,25,M03BA52,2,1,0,0,0,IV
2017,25,N01AH03,1,10,0,0,0,II
2017,25,N02AC54,3,7,0,0,0,III
2017,25,N02AG04,2,9,0,0,0,II
2017,25,N02AJ06,2,4,100,83,"16,16",III
2017,25,N02AJ08,3,99,0,0,0,III
2017,25,N02AJ09,3,8,41,12,"3,19",III
2017,25,N02BG10,2,7,0,0,0,II
2017,25,N05BA08,2,2,0,0,0,IV
2017,25,N05BA08,1,18,0,0,0,IV
2017,25,N05CD02,2,1,0,0,0,IV
2017,25,N05CD08,3,11,34,20,"1,99",IV
2017,25,N05CF02,2,18,2442,425,"554,37",IV
2017,25,N05CM02,2,2,0,0,0,V
2017,25,N06BA02,2,8,46,2,"7,46",II
2017,25,N06BA04,3,6,2293,240,"137,77",II
2017,25,N06BA07,1,7,16,4,"2,2",IV
2017,25,N07BC51,2,5,17,1,"2,36",IV
2017,25,R05FA02,1,4,127,121,"17,78",III
2017,3,A03CA02,1,6,0,0,0,IV
2017,3,A07DA01,2,2,0,0,0,II
2017,3,N01AH06,1,14,0,0,0,II
2017,3,N02AB03,2,16,167,39,"27,96",II
2017,3,N02AD01,2,3,0,0,0,III
2017,3,N02AG01,1,99,702,397,"3,89",II
2017,3,N02BF02,3,11,1562,163,"67,77",V
2017,3,N02BG10,3,14,7,1,"0,34",II
2017,3,N03AX24,2,10,0,0,0,II
2017,3,N05BA06,2,11,6,4,"0,53",IV
2017,3,N05BC01,1,18,0,0,0,IV
2017,3,N05CC01,2,9,0,0,0,V
2017,3,N05CD03,1,6,0,0,0,II
2017,3,N06BA01,3,15,5,2,"0,27",II
2017,3,N06BA12,2,15,33,3,"3,44",II
2017,3,N06BA13,1,99,0,0,0,IV
2017,3,N07XX04,3,3,0,0,0,II
2017,3,R05DA09,3,1,0,0,0,V
2017,3,R05FA02,2,10,676,539,"59,87",III
2017,3,R05FB02,2,8,0,0,0,III
2017,4,M03BA52,2,17,0,0,0,IV
2017,4,N01AH02,1,6,0,0,0,II
2017,4,N01AH03,1,15,0,0,0,II
2017,4,N01AH06,3,10,0,0,0,II
2017,4,N02AA05,1,12,1073,356,"123,67",II
2017,4,N02AA59,1,99,0,0,0,III
2017,4,N02AB03,2,9,0,0,0,II
2017,4,N02AG04,1,17,0,0,0,II
2017,4,N02AJ13,2,99,0,0,0,III
2017,4,N03AA02,2,2,0,0,0,IV
2017,4,N05BA05,2,6,0,0,0,IV
2017,4,N05BA05,2,17,0,0,0,IV
2017,4,N05BA06,2,2,0,0,0,IV
2017,4,N05CC01,1,99,0,0,0,V
2017,4,N05CD08,2,2,22,18,"2,62",IV
2017,4,N05CF02,3,14,2607,559,"139,08",IV
2017,4,N07BC05,3,10,0,0,0,II
2017,4,R05DA04,2,99,149,36,"1,04",III
2017,4,R05DA04,2,12,4,3,"0,47",III
2017,4,R05FB02,1,8,2,2,"0,24",III
2017,5,A04AD10,3,13,6,1,"0,24",II
2017,5,A08AA51,2,10,0,0,0,II
2017,5,A08AA51,2,14,0,0,0,II
2017,5,N01AF01,1,4,0,0,0,V
2017,5,N01AH03,2,10,0,0,0,II
2017,5,N01AH51,3,11,0,0,0,II
2017,5,N01AH51,1,11,0,0,0,II
2017,5,N02AA03,1,3,0,0,0,II
2017,5,N02AD01,3,1,0,0,0,III
2017,5,N02AG04,2,3,0,0,0,II
2017,5,N02AJ06,1,12,879,260,"66,47",III
2017,5,N02AJ08,3,4,0,0,0,III
2017,5,N02AJ08,2,99,0,0,0,III
2017,5,N02AX06,3,7,36,8,"1,32",II
2017,5,N05CD02,1,99,1428,137,"6,26",IV
2017,5,N05CD08,2,11,8,5,"0,55",IV
2017,5,N07BC02,2,6,1,1,"0,07",II
2017,5,N07BC51,2,5,0,0,0,IV
2017,5,N07BC51,2,17,0,0,0,IV
2017,5,R05DA09,2,14,0,0,0,V
2017,6,M03BA02,2,11,0,0,0,IV
2017,6,N01AF01,3,3,0,0,0,V
2017,6,N01AH01,3,4,0,0,0,II
2017,6,N01AH02,2,12,0,0,0,II
2017,6,N01AH06,3,17,0,0,0,II
2017,6,N01AH51,1,7,0,0,0,II
2017,6,N01AX03,3,13,0,0,0,IV
2017,6,N02AG04,3,2,0,0,0,II
2017,6,N02AG04,1,14,0,0,0,II
2017,6,N02AX02,1,12,1210,288,"116,19",III
2017,6,N02BG10,1,12,0,0,0,II
2017,6,N05BA04,1,1,0,0,0,IV
2017,6,N05BC01,3,12,0,0,0,IV
2017,6,N05CD05,1,3,0,0,0,IV
2017,6,N05CD05,2,3,0,0,0,IV
2017,6,N05CM02,3,7,35,5,"1,68",V
2017,6,N06BA13,1,16,0,0,0,IV
2017,6,R05DA04,3,2,0,0,0,III
2017,6,R05DA09,1,99,0,0,0,V
2017,6,R05DA09,3,5,0,0,0,V
2017,7,N01AX14,3,17,0,0,0,IV
2017,7,N02AA01,1,10,60,8,"9,48",II
2017,7,N02AA59,3,18,0,0,0,III
2017,7,N02AC54,2,4,0,0,0,III
2017,7,N02AD01,3,3,0,0,0,III
2017,7,N02AD01,3,15,0,0,0,III
2017,7,N02AJ08,1,6,0,0,0,III
2017,7,N02AJ13,3,5,0,0,0,III
2017,7,N05BA01,2,17,187,54,"61,35",IV
2017,7,N05BA06,3,10,44,7,"3,55",IV
2017,7,N05BA12,3,7,261,38,"22,8",IV
2017,7,N05BA12,2,18,573,38,"147,26",IV
2017,7,N05CD05,3,3,0,0,0,IV
2017,7,N05CM02,3,1,0,0,0,V
2017,7,N06BA04,3,15,3,1,"0,28",II
2017,7,N06BA07,1,3,0,0,0,IV
2017,7,N06BA07,2,1,0,0,0,IV
2017,7,N07XX04,2,12,0,0,0,II
2017,7,R05DA09,2,17,0,0,0,V
2017,7,R05DA20,3,4,63,55,"5,85",II
2017,8,A03CA02,1,2,0,0,0,IV
2017,8,A07DA02,1,1,0,0,0,II
2017,8,A08AA51,3,18,0,0,0,II
2017,8,N02AB03,1,5,0,0,0,II
2017,8,N02AG02,3,5,0,0,0,II
2017,8,N02AX01,2,15,0,0,0,II
2017,8,N02AX02,3,11,1923,464,"117,76",III
2017,8,N03AA02,2,13,0,0,0,IV
2017,8,N05BA06,2,99,633,79,"5,27",IV
2017,8,N05BA06,2,9,73,7,"10,76",IV
2017,8,N05BC01,3,5,0,0,0,IV
2017,8,N05CD02,3,4,4,1,"0,31",IV
2017,8,N05CD08,1,6,15,8,"1,88",IV
2017,8,N05CF01,1,14,2117,449,"255,61",V
2017,8,N05CM02,1,15,240,35,"30,08",V
2017,8,N06BA01,3,2,0,0,0,II
2017,8,N06BA11,1,13,0,0,0,II
2017,8,N06BA11,2,18,0,0,0,II
2017,8,R05DA09,1,4,0,0,0,V
2017,8,R05FA02,3,5,278,271,"18,71",III
2017,9,A03CA02,3,16,0,0,0,IV
2017,9,A07DA02,2,7,0,0,0,II
2017,9,M03BA52,1,6,0,0,0,IV
2017,9,N01AH03,3,13,0,0,0,II
2017,9,N02AB03,2,14,70,10,"34,35",II
2017,9,N02AC04,2,6,0,0,0,III
2017,9,N02AC04,1,13,0,0,0,III
2017,9,N02AG02,3,12,0,0,0,II
2017,9,N02AJ08,3,13,0,0,0,III
2017,9,N02AJ13,3,14,0,0,0,III
2017,9,N02AX06,1,9,0,0,0,II
2017,9,N02BG10,3,99,1,1,"0,02",II
2017,9,N02BG10,1,5,0,0,0,II
2017,9,N05BA01,1,10,104,12,"57,46",IV
2017,9,N05BA01,2,15,67,24,"32,27",IV
2017,9,N05BA02,1,3,0,0,0,IV
2017,9,N05BA09,3,7,0,0,0,IV
2017,9,N05CD03,1,6,0,0,0,II
2017,9,N06BA07,3,10,45,10,"12,19",IV
2017,9,N07XX59,2,9,0,0,0,V
2018,0,M03BA52,1,12,0,0,0,IV
2018,0,M03BA52,2,6,0,0,0,IV
2018,0,M03BA52,1,18,0,0,0,IV
2018,0,N01AF01,1,5,0,0,0,V
2018,0,N02AA05,1,3,501,393,"1,68",II
2018,0,N02AG04,1,17,0,0,0,II
2018,0,N02AX06,2,18,3258,433,"19,27",II
2018,0,N03AE01,3,11,12242,1038,"17,92",IV
2018,0,N05BA04,1,6,7987,2450,"21,17",IV
2018,0,N05CC01,3,11,0,0,0,V
2018,0,N05CD02,3,12,7784,852,"13,27",IV
2018,0,N05CD08,2,1,346,207,"1,18",IV
2018,0,N06AX27,3,14,0,0,0,IV
2018,0,N06BA02,3,99,44495,7634,"4,4",II
2018,0,N06BA02,2,10,2084,331,"6,44",II
2018,0,R05DA04,1,11,1065,235,"3,06",III
2018,0,R05DA09,2,9,0,0,0,V
2018,0,R05DA09,1,13,0,0,0,V
2018,0,R05DA20,1,10,501,428,"1,51",II
2018,0,R05FA02,1,18,4258,3330,"46,53",III
2018,1,N01AF01,2,10,0,0,0,V
2018,1,N01AX14,2,99,3,3,0,IV
2018,1,N02AA01,2,16,1698,374,"46,3",II
2018,1,N02AA59,3,15,0,0,0,III
2018,1,N02AB03,1,7,43,4,"0,47",II
2018,1,N02AD01,1,7,0,0,0,III
2018,1,N02AD01,3,10,0,0,0,III
2018,1,N03AE01,2,6,348,45,"3,81",IV
2018,1,N03AX24,1,18,0,0,0,II
2018,1,N05BA06,2,9,21,17,"0,26",IV
2018,1,N05CF02,2,10,8365,1897,"105,83",IV
2018,1,N05CM02,2,6,8,3,"0,09",V
2018,1,N06AX27,3,15,0,0,0,IV
2018,1,N06AX27,3,8,0,0,0,IV
2018,1,N06BA02,1,3,118,57,"1,68",II
2018,1,N06BA07,3,18,28,4,"0,62",IV
2018,1,N06BA11,3,17,0,0,0,II
2018,1,N07BC51,3,17,0,0,0,IV
2018,1,R05DA04,1,18,49,12,"3,24",III
2018,1,R05FA02,3,12,9218,7817,"71,31",III
2018,10,A03CA02,3,13,0,0,0,IV
2018,10,A08AA51,1,11,0,0,0,II
2018,10,M03BA02,1,7,0,0,0,IV
2018,10,N02AA03,2,2,0,0,0,II
2018,10,N02AB03,1,11,47,5,"8,39",II
2018,10,N02AB03,2,99,1745,268,"22,35",II
2018,10,N02AC04,3,14,0,0,0,III
2018,10,N02AJ08,1,13,0,0,0,III
2018,10,N05BA02,3,10,0,0,0,IV
2018,10,N05BA04,3,14,2343,435,"236,52",IV
2018,10,N05BA05,3,10,0,0,0,IV
2018,10,N05BA06,3,14,53,7,"5,35",IV
2018,10,N05BA09,1,4,0,0,0,IV
2018,10,N05CC01,3,15,0,0,0,V
2018,10,N06BA07,3,12,13,3,"1,4",IV
2018,10,N06BA11,3,8,0,0,0,II
2018,10,N07BC01,1,12,0,0,0,IV
2018,10,N07BC05,1,11,0,0,0,II
2018,10,N07BC51,1,12,0,0,0,IV
2018,10,R05FA02,1,10,182,158,"34,86",III
2018,12,A07DA01,2,2,0,0,0,II
2018,12,A08AA51,2,9,0,0,0,II
2018,12,N01AH01,2,3,0,0,0,II
2018,12,N01AH03,1,11,0,0,0,II
2018,12,N02AA59,3,11,0,0,0,III
2018,12,N02AB01,2,8,103,16,"2,42",II
2018,12,N02AG02,1,16,4,4,"0,17",II
2018,12,N02AJ08,2,16,0,0,0,III
2018,12,N03AA02,1,18,27,1,"2,22",IV
2018,12,N05BA01,1,2,85,53,"1,98",IV
2018,12,N05BA02,2,1,0,0,0,IV
2018,12,N05BA04,3,1,0,0,0,IV
2018,12,N05BA08,3,5,0,0,0,IV
2018,12,N05BC01,2,9,0,0,0,IV
2018,12,N05CD08,2,99,1361,871,"2,02",IV
2018,12,N05CF01,1,15,12883,2755,"367,43",V
2018,12,N05CM02,2,10,21,4,"0,49",V
2018,12,R05DA20,1,13,101,85,"2,81",II
2018,12,R05DA20,3,7,132,121,"1,48",II
2018,12,R05FA02,1,1,263,247,"6,18",III
2018,13,A08AA51,2,13,0,0,0,II
2018,13,M03BA52,1,3,0,0,0,IV
2018,13,N01AX03,2,9,3,1,"0,3",IV
2018,13,N02AA01,2,8,10,7,"1,08",II
2018,13,N02AA05,2,8,1789,347,"194,08",II
2018,13,N02AC04,3,9,0,0,0,III
2018,13,N02AG04,3,4,0,0,0,II
2018,13,N02AG04,2,3,0,0,0,II
2018,13,N02AJ13,2,9,0,0,0,III
2018,13,N02CA72,2,2,0,0,0,IV
2018,13,N05BA01,2,12,886,120,"90,45",IV
2018,13,N05BA02,1,10,0,0,0,IV
2018,13,N05BA02,1,7,0,0,0,IV
2018,13,N05BA05,1,18,0,0,0,IV
2018,13,N05CD08,1,5,37,21,"3,81",IV
2018,13,N05CF01,1,7,789,175,"84,26",V
2018,13,N05CM02,2,9,27,1,"2,68",V
2018,13,N06AX27,3,17,0,0,0,IV
2018,13,N07BC05,3,6,0,0,0,II
2018,13,R05DA09,2,8,0,0,0,V
2018,14,A07DA01,3,15,0,0,0,II
2018,14,M03BA02,1,15,0,0,0,IV
2018,14,N01AH02,3,18,0,0,0,II
2018,14,N01AH51,3,7,0,0,0,II
2018,14,N02AB02,1,5,0,0,0,II
2018,14,N02AB03,2,9,286,31,"5,49",II
2018,14,N02AD01,1,15,0,0,0,III
2018,14,N02AJ06,1,1,0,0,0,III
2018,14,N02AJ06,2,9,4983,1441,"95,73",III
2018,14,N05BA01,3,3,152,69,"1,59",IV
2018,14,N05BA06,1,16,389,49,"13,54",IV
2018,14,N05BA08,3,13,0,0,0,IV
2018,14,N06BA07,2,7,156,39,"2,82",IV
2018,14,N06BA07,3,2,1,1,"0,01",IV
2018,14,N07BC01,2,2,0,0,0,IV
2018,14,N07BC01,2,9,61,5,"1,17",IV
2018,14,N07BC51,3,12,53,3,"0,54",IV
2018,14,N07XX04,3,4,34,5,"0,38",II
2018,14,R05DA04,2,15,135,48,"2,98",III
2018,14,R05DA04,1,11,286,41,"4,92",III
2018,17,A03CA02,2,15,0,0,0,IV
2018,17,A07DA02,2,14,1,1,"0,11",II
2018,17,M03BA02,3,17,0,0,0,IV
2018,17,M03BA52,2,99,0,0,0,IV
2018,17,N01AX03,2,11,0,0,0,IV
2018,17,N01AX14,3,9,0,0,0,IV
2018,17,N02AA03,2,18,0,0,0,II
2018,17,N02AE01,3,10,113,27,"6,4",IV
2018,17,N02AG02,2,9,0,0,0,II
2018,17,N02AJ08,1,1,0,0,0,III
2018,17,N03AE01,2,11,136,9,"14,28",IV
2018,17,N05BA04,3,14,4393,716,"243,97",IV
2018,17,N05BA05,2,7,0,0,0,IV
2018,17,N05BA08,1,2,0,0,0,IV
2018,17,N05BA08,1,14,0,0,0,IV
2018,17,N05BA08,1,12,0,0,0,IV
2018,17,N05CD08,2,3,34,19,"4,77",IV
2018,17,N06BA13,1,6,0,0,0,IV
2018,17,R05DA04,2,5,0,0,0,III
2018,17,R05DA20,1,9,6,6,"0,73",II
2018,18,A07DA01,1,11,0,0,0,II
2018,18,N01AX14,3,3,0,0,0,IV
2018,18,N02AA03,2,7,0,0,0,II
2018,18,N02AA05,2,14,1850,470,"208,64",II
2018,18,N02AB01,2,8,25,9,"3,01",II
2018,18,N02AC04,2,18,0,0,0,III
2018,18,N02AD01,1,1,0,0,0,III
2018,18,N02AJ08,2,2,0,0,0,III
2018,18,N02BG10,2,17,0,0,0,II
2018,18,N02CA72,3,6,0,0,0,IV
2018,18,N02CA72,2,11,1,1,"0,1",IV
2018,18,N02CA72,2,99,14,11,"0,09",IV
2018,18,N05BA04,2,12,933,178,"110,34",IV
2018,18,N05BA04,2,7,291,87,"33,03",IV
2018,18,N05BA12,2,1,0,0,0,IV
2018,18,N06BA04,2,4,757,147,"94,34",II
2018,18,N07XX59,3,13,0,0,0,V
2018,18,R05DA09,3,10,0,0,0,V
